MES,ADYEN_TIME,TIPO,GATEWAY_TOKEN,ADQUIRIENTE,MERCHANT_ACCOUNT,REFERENCE_MODEL,ADQ_VENTAS,RAPPI_VENTAS,CONCILIACION,ADQ_TRX,RAPPI_TRX
2021-10-17,2021-10-17,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,212669.17,212669.17,1.0,2925,2925
2021-10-17,2021-10-17,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR,Order,5.0,5.00,1.0,1,1
2021-10-17,2021-10-17,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1837887.0,1837887.00,1.0,19099,19099
2021-10-17,2021-10-17,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2287013.5,2287013.50,1.0,28775,28775
2021-10-17,2021-10-17,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,188833.6,188833.60,1.0,5922,5922
2021-10-17,2021-10-17,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,11302.199999999999,11302.20,0.9999999999999999,378,378
2021-10-17,2021-10-18,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-248.14999999999998,-248.15,0.9999999999999999,5,5
2021-10-17,2021-10-18,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-433.1,-433.10,1.0,5,5
2021-10-17,2021-10-18,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-20276.1,-20276.10,1.0,528,528
2021-10-17,2021-10-18,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-31291.260000000002,-31291.26,1.0000000000000002,904,904
2021-10-17,2021-10-18,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-358.79999999999995,-358.80,0.9999999999999999,11,11
2021-10-17,2021-10-18,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-29.9,-29.90,1.0,1,1
2021-10-17,2021-10-18,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,1259.01,1259.01,1.0,27,27
2021-10-17,2021-10-18,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,62389.08,62389.08,1.0,935,935
2021-10-17,2021-10-18,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,932043.83,932043.83,1.0,10737,10737
2021-10-17,2021-10-18,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1247366.86,1247366.86,1.0,16719,16719
2021-10-17,2021-10-18,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,3109.6,3109.60,1.0,88,88
2021-10-17,2021-10-18,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,198.6,198.60,1.0,1,1
2021-10-17,2021-10-18,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,328.9,328.90,1.0,11,11
2021-10-17,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-21.57,,0,1
2021-10-17,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-23.67,,0,3
2021-10-17,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-179.40,,0,2
2021-10-17,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,285.15,,0,6
2021-10-17,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,4146.79,,0,55
2021-10-18,2021-10-18,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-677.36,-677.36,1.0,10,10
2021-10-18,2021-10-18,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-27350.33,-27350.33,1.0,1,1
2021-10-18,2021-10-18,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-1339.49,-1339.49,1.0,15,15
2021-10-18,2021-10-18,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-64480.08,-64480.08,1.0,1409,1409
2021-10-18,2021-10-18,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-108703.28,-108703.28,1.0,2415,2415
2021-10-18,2021-10-18,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-5950.099999999999,-5950.10,0.9999999999999999,159,159
2021-10-18,2021-10-18,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-792.3499999999999,-792.35,0.9999999999999999,18,18
2021-10-18,2021-10-18,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,2336.92,2336.92,1.0,49,49
2021-10-18,2021-10-18,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,6792.86,6792.86,1.0,1,1
2021-10-18,2021-10-18,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,256681.63,256681.63,1.0,2882,2882
2021-10-18,2021-10-18,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1683493.06,1683493.06,1.0,15363,15363
2021-10-18,2021-10-18,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1848568.91,1848568.91,1.0,22901,22901
2021-10-18,2021-10-18,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,196673.94999999998,196673.95,0.9999999999999999,6168,6168
2021-10-18,2021-10-18,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,99.4,99.40,1.0,1,1
2021-10-18,2021-10-18,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,12094.55,12094.55,1.0,396,396
2021-10-18,2021-10-19,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-610.82,-610.82,1.0,9,9
2021-10-18,2021-10-19,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-517.59,-517.59,1.0,1,1
2021-10-18,2021-10-19,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-257.54,-257.54,1.0,3,3
2021-10-18,2021-10-19,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-18498.16,-18498.16,1.0,515,515
2021-10-18,2021-10-19,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-48755.88,-48755.88,1.0,813,813
2021-10-18,2021-10-19,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-926.9,-926.90,1.0,22,22
2021-10-18,2021-10-19,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-119.6,-119.60,1.0,3,3
2021-10-18,2021-10-19,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,1606.67,1606.67,1.0,31,31
2021-10-18,2021-10-19,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,6675.3,6675.30,1.0,3,3
2021-10-18,2021-10-19,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,69347.35,69347.35,1.0,996,996
2021-10-18,2021-10-19,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,634457.77,634457.77,1.0,7048,7048
2021-10-18,2021-10-19,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,871776.55,871776.55,1.0,11360,11360
2021-10-18,2021-10-19,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,2795.65,2795.65,1.0,88,88
2021-10-18,2021-10-19,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,239.2,239.20,1.0,9,9
2021-10-18,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-16.10,,0,1
2021-10-18,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-8.79,,0,1
2021-10-18,,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,,Order,,44.42,,0,1
2021-10-18,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,344.59,,0,4
2021-10-18,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,3569.44,,0,31
2021-10-19,2021-10-19,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-289.11,-289.11,1.0,6,6
2021-10-19,2021-10-19,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-1180.69,-1180.69,1.0,19,19
2021-10-19,2021-10-19,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-70672.1,-70672.10,1.0,1612,1612
2021-10-19,2021-10-19,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,-11.65,-11.65,1.0,1,1
2021-10-19,2021-10-19,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-116196.2,-116196.20,1.0,2755,2755
2021-10-19,2021-10-19,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-2719.1099999999997,-2719.11,0.9999999999999998,84,84
2021-10-19,2021-10-19,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-508.29999999999995,-508.30,0.9999999999999999,17,17
2021-10-19,2021-10-19,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,1857.06,1857.06,1.0,46,46
2021-10-19,2021-10-19,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,5081.12,5081.12,1.0,4,4
2021-10-19,2021-10-19,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,323439.49,323439.49,1.0,3633,3633
2021-10-19,2021-10-19,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1860696.12,1860696.12,1.0,15398,15398
2021-10-19,2021-10-19,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_market,Order,4.2,4.20,1.0,1,1
2021-10-19,2021-10-19,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2024246.43,2024246.43,1.0,24338,24338
2021-10-19,2021-10-19,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,197303.6,197303.60,1.0,6200,6200
2021-10-19,2021-10-19,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,115.05,115.05,1.0,2,2
2021-10-19,2021-10-19,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,11734.849999999999,11734.85,0.9999999999999999,393,393
2021-10-19,2021-10-20,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-389.19,-389.19,1.0,5,5
2021-10-19,2021-10-20,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-26406.58,-26406.58,1.0,11,11
2021-10-19,2021-10-20,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-667.03,-667.03,1.0,10,10
2021-10-19,2021-10-20,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-26049.35,-26049.35,1.0,611,611
2021-10-19,2021-10-20,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-58265.99,-58265.99,1.0,1306,1306
2021-10-19,2021-10-20,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-9671.109999999999,-9671.11,0.9999999999999998,247,247
2021-10-19,2021-10-20,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-119.6,-119.60,1.0,4,4
2021-10-19,2021-10-20,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,1695.26,1695.26,1.0,29,29
2021-10-19,2021-10-20,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,7643.11,7643.11,1.0,5,5
2021-10-19,2021-10-20,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,75667.14,75667.14,1.0,1102,1102
2021-10-19,2021-10-20,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,679940.67,679940.67,1.0,7337,7337
2021-10-19,2021-10-20,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,901942.12,901942.12,1.0,11800,11800
2021-10-19,2021-10-20,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,2137.85,2137.85,1.0,72,72
2021-10-19,2021-10-20,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,239.2,239.20,1.0,8,8
2021-10-19,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-102.58,,0,5
2021-10-19,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-973.84,,0,5
2021-10-19,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-6778.32,,0,73
2021-10-19,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-2362.10,,0,61
2021-10-19,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,236.39,,0,5
2021-10-19,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,2517.50,,0,38
2021-10-20,2021-10-20,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-661.52,-661.52,1.0,8,8
2021-10-20,2021-10-20,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-1202.24,-1202.24,1.0,2,2
2021-10-20,2021-10-20,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-2384.15,-2384.15,1.0,22,22
2021-10-20,2021-10-20,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-59154.41,-59154.41,1.0,1516,1516
2021-10-20,2021-10-20,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-103334.98,-103334.98,1.0,2315,2315
2021-10-20,2021-10-20,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-4455.099999999999,-4455.10,0.9999999999999998,145,145
2021-10-20,2021-10-20,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-956.8,-956.80,1.0,23,23
2021-10-20,2021-10-20,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,2795.67,2795.67,1.0,64,64
2021-10-20,2021-10-20,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,2318.61,2318.61,1.0,1,1
2021-10-20,2021-10-20,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,253273.91,253273.91,1.0,2917,2917
2021-10-20,2021-10-20,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1767465.27,1767465.27,1.0,15243,15243
2021-10-20,2021-10-20,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2003487.31,2003487.31,1.0,23903,23903
2021-10-20,2021-10-20,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,39.0,39.00,1.0,1,1
2021-10-20,2021-10-20,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,192056.75,192056.75,1.0,5936,5936
2021-10-20,2021-10-20,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,11810.5,11810.50,1.0,388,388
2021-10-20,2021-10-20,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,108.88,108.88,1.0,3,3
2021-10-20,2021-10-21,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-211.68,-211.68,1.0,5,5
2021-10-20,2021-10-21,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-287.59000000000003,-287.59,1.0000000000000002,3,3
2021-10-20,2021-10-21,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-14580.34,-14580.34,1.0,426,426
2021-10-20,2021-10-21,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-27624.4,-27624.40,1.0,771,771
2021-10-20,2021-10-21,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-1106.3,-1106.30,1.0,27,27
2021-10-20,2021-10-21,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,1537.13,1537.13,1.0,34,34
2021-10-20,2021-10-21,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,6766.11,6766.11,1.0,117,117
2021-10-20,2021-10-21,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,533079.57,533079.57,1.0,5907,5907
2021-10-20,2021-10-21,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,767276.8,767276.80,1.0,10101,10101
2021-10-20,2021-10-21,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,2616.25,2616.25,1.0,80,80
2021-10-20,2021-10-21,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,164.45,164.45,1.0,6,6
2021-10-20,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-90.10,,0,1
2021-10-20,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-45.97,,0,3
2021-10-20,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-89.70,,0,3
2021-10-20,,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,,Order,,41.58,,0,1
2021-10-20,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,702.58,,0,5
2021-10-20,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,4883.98,,0,51
2021-10-21,2021-10-21,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-635.12,-635.12,1.0,12,12
2021-10-21,2021-10-21,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-1693.42,-1693.42,1.0,23,23
2021-10-21,2021-10-21,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-51035.46,-51035.46,1.0,1344,1344
2021-10-21,2021-10-21,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-92363.8,-92363.80,1.0,2193,2193
2021-10-21,2021-10-21,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-4860.95,-4860.95,1.0,141,141
2021-10-21,2021-10-21,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-1300.6499999999999,-1300.65,0.9999999999999998,26,26
2021-10-21,2021-10-21,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,2809.69,2809.69,1.0,53,53
2021-10-21,2021-10-21,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,274054.6,274054.60,1.0,3222,3222
2021-10-21,2021-10-21,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1677158.42,1677158.42,1.0,15331,15331
2021-10-21,2021-10-21,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1937237.0,1937237.00,1.0,23713,23713
2021-10-21,2021-10-21,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,206728.4,206728.40,1.0,6349,6349
2021-10-21,2021-10-21,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,245.0,245.00,1.0,3,3
2021-10-21,2021-10-21,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,14187.55,14187.55,1.0,457,457
2021-10-21,2021-10-22,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-284.42,-284.42,1.0,6,6
2021-10-21,2021-10-22,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-2332.26,-2332.26,1.0,2,2
2021-10-21,2021-10-22,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-803.44,-803.44,1.0,12,12
2021-10-21,2021-10-22,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-19565.97,-19565.97,1.0,531,531
2021-10-21,2021-10-22,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-31096.84,-31096.84,1.0,825,825
2021-10-21,2021-10-22,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-1225.8999999999999,-1225.90,0.9999999999999998,41,41
2021-10-21,2021-10-22,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-119.6,-119.60,1.0,3,3
2021-10-21,2021-10-22,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,2140.84,2140.84,1.0,42,42
2021-10-21,2021-10-22,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,2781.04,2781.04,1.0,1,1
2021-10-21,2021-10-22,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,77697.44,77697.44,1.0,1040,1040
2021-10-21,2021-10-22,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,794705.79,794705.79,1.0,8502,8502
2021-10-21,2021-10-22,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1070647.56,1070647.56,1.0,13677,13677
2021-10-21,2021-10-22,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,2018.25,2018.25,1.0,69,69
2021-10-21,2021-10-22,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,388.7,388.70,1.0,13,13
2021-10-21,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-36.85,,0,1
2021-10-21,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-67.99,,0,6
2021-10-21,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,189.51,,0,4
2021-10-21,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,5253.01,,0,55
2021-10-22,2021-10-22,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-681.13,-681.13,1.0,9,9
2021-10-22,2021-10-22,Refunds_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,-1356.12,-1356.12,1.0,14,14
2021-10-22,2021-10-22,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-56514.35,-56514.35,1.0,1416,1416
2021-10-22,2021-10-22,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-115046.66,-115046.66,1.0,2513,2513
2021-10-22,2021-10-22,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-13494.21,-13494.21,1.0,316,316
2021-10-22,2021-10-22,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-699.36,-699.36,1.0,25,25
2021-10-22,2021-10-22,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3551.09,3551.09,1.0,67,67
2021-10-22,2021-10-22,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,4048.01,4048.01,1.0,1,1
2021-10-22,2021-10-22,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR,Order,8.2,8.20,1.0,1,1
2021-10-22,2021-10-22,Ventas_orders,MYc5Anws0loUCUdaLxutL5Lrnd8,Adyen,RappiBR_market,Order,268523.8,268523.80,1.0,3183,3183
2021-10-22,2021-10-22,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1920618.08,1920618.08,1.0,17613,17613
2021-10-22,2021-10-22,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_market,Order,8.2,8.20,1.0,1,1
